"Year";"Date";"Observer";"Replicate";"Density";"Size";"Site";"Location";"Latitude";"Longitude";"Depth";"Zone";"Tax_ID";"DatasetID";"Area";"Archipelago";"Country";"Method"
2016;2016-05-24;"RA";2;1;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cirripectes variolosus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;17;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zanclus cornutus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;19;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zanclus cornutus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigrofuscus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigricans";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Odonus niger";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;23;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Odonus niger";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Odonus niger";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;6;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge flavissima";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;4;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge flavissima";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge flavissima";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;4;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge flavissima";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;22;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cephalopholis argus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;28;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cephalopholis argus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Epibulus insidiator";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;19;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Epibulus insidiator";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;21;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Aphareus furca";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;5;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus striatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;7;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus striatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus striatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;200;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis acares";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;15;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Sufflamen bursa";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Melichthys vidua";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;22;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Melichthys vidua";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Scarus psittacus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Scarus psittacus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;17;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon ornatissimus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon pelewensis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;4;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon pelewensis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;14;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Balistapus undulatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Balistapus undulatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Balistapus undulatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;70;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis iomelas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;17;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Gomphosus varius";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Gomphosus varius";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;12;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Gomphosus varius";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;3;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Gomphosus varius";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;4;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge bispinosa";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge bispinosa";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;3;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge bispinosa";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge loriculus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge loriculus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;2;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Pseudocheilinus tetrataenia";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Pseudocheilinus hexataenia";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;2;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Pseudocheilinus hexataenia";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;26;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Scarus oviceps";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus flavicauda";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ctenochaetus flavicauda";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;7;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon johnstonianus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon johnstonianus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon johnstonianus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;4;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon lacrymatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;3;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon lacrymatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;7;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Plectroglyphidodon lacrymatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chlorurus sordidus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chlorurus sordidus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Dascyllus flavicaudus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;3;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Dascyllus flavicaudus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma scopas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;11;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma scopas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;15;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cephalopholis urodeta";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Stegastes fasciolatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;3;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Stegastes fasciolatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;4;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Stegastes fasciolatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma scopas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;11;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma scopas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;14;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma scopas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;12;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Thalassoma lutescens";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;9;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus pyroferus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigrofuscus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigricans";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigrofuscus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigricans";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigrofuscus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigricans";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;12;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis margaritifer";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis margaritifer";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;10;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis margaritifer";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;10;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis vanderbilti";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;5;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis vanderbilti";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;40;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis vanderbilti";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;3;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Zebrasoma veliferum";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;25;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Naso lituratus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;14;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon quadrimaculatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;17;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Thalassoma quinquevittatum";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;15;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Thalassoma quinquevittatum";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;7;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Thalassoma quinquevittatum";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Thalassoma quinquevittatum";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cheilinus trilobatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon trifascialis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Ostracion meleagris";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Rhinecanthus rectangulus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Paracirrhites arcatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;3;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Paracirrhites arcatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;3;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Paracirrhites arcatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Paracirrhites arcatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;9;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Paracirrhites arcatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;7;5;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Neocirrhites armatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;8;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Neocirrhites armatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Neocirrhites armatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;8;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Caracanthus maculatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;3;2;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Caracanthus maculatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;4;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Caracanthus maculatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Caracanthus maculatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;3;15;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus triostegus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cirripectes variolosus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;23;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chlorurus sordidus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;14;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cheilinus trilobatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;14;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon trifascialis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;13;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cheilinus trilobatus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;13;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chaetodon trifascialis";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;27;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Scarus oviceps";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;2;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Thalassoma lutescens";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;1;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Thalassoma lutescens";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;15;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Paracirrhites forsteri";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge flavissima";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Amanses scopas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cephalopholis leopardus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus pyroferus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;2;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cheilinus oxycephalus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;1;10;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Cheilinus oxycephalus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";3;5;40;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Sphyraena helleri";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;250;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis acares";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;50;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis acares";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;35;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis iomelas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;20;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis iomelas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;20;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Chromis iomelas";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigrofuscus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigricans";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigrofuscus";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;16;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Acanthurus nigricans";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;18;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Melichthys vidua";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;3;20;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Melichthys vidua";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;3;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge flavissima";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;8;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge flavissima";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;2;3;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge flavissima";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;1;4;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge flavissima";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
2016;2016-05-24;"RA";1;7;6;"Rimatu'u";"Tetiaora";-17,025467;-149,562489;12;"Lagoon";"Centropyge bispinosa";"DATA3";"Pacific";"Society Islands";"France";"Belt transect"
