"DatasetID";"Area";"Country";"Archipelago";"Location";"Site";"Zone";"Latitude";"Longitude";"Depth";"Year";"Date";"Replicate";"Method";"Observer";"Family";"Genus";"Species";"Density";"Size"
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Acanthuridae";"Acanthurus";"Acanthurus coeruleus";3;14
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Acanthuridae";"Acanthurus";"Acanthurus coeruleus";1;20
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Aulostomidae";"Aulostomus";"Aulostomus maculatus";2;22
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Carangidae";"Caranx";"Caranx ruber";2;16
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Carangidae";"Caranx";"Caranx ruber";1;22
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Chaetodontidae";"Chaetodon";"Chaetodon capistratus";1;7
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Chaetodontidae";"Chaetodon";"Chaetodon capistratus";1;10
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Haemulidae";"Haemulon";"Haemulon flavolineatum";1;15
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Haemulidae";"Haemulon";"Haemulon flavolineatum";2;17
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Haemulidae";"Haemulon";"Haemulon flavolineatum";1;18
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Holocentridae";"Holocentrus";"Holocentrus adscensionis";1;12
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Holocentridae";"Holocentrus";"Holocentrus adscensionis";2;17
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Holocentridae";"Myripristis";"Myripristis jacobus";1;16
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Labridae";"Bodianus";"Bodianus rufus";1;26
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Labridae";"Halichoeres";"Halichoeres garnoti";1;8
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Labridae";"Halichoeres";"Halichoeres garnoti";1;12
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Lutjanidae";"Lutjanus";"Lutjanus apodus";1;24
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Lutjanidae";"Lutjanus";"Lutjanus apodus";1;29
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Lutjanidae";"Lutjanus";"Lutjanus mahogoni";1;22
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Monacanthidae";"Cantherhines";"Cantherhines pullus";1;20
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Mullidae";"Mulloidichthys";"Mulloidichthys martinicus";4;12
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Mullidae";"Mulloidichthys";"Mulloidichthys martinicus";1;14
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Ostraciidae";"Lactophrys";"Lactophrys triqueter";1;14
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Pomacanthidae";"Pomacanthus";"Pomacanthus paru";2;25
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Pomacentridae";"Chromis";"Chromis cyanea";20;6
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Pomacentridae";"Chromis";"Chromis multilineata";20;6
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Priacanthidae";"Heteropriacanthus";"Heteropriacanthus cruentatus";1;18
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus iseri";1;15
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus iseri";4;17
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";1;6
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";1;8
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";9;10
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";11;12
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";10;13
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";7;14
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";18;15
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";3;16
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";3;17
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";3;18
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";1;19
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";3;20
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";1;21
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";1;22
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";3;23
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus vetula";1;10
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus vetula";1;11
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus vetula";3;16
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus vetula";1;18
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus vetula";1;26
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma aurofrenatum";1;14
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma aurofrenatum";1;16
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma aurofrenatum";2;18
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma viride";1;8
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma viride";1;20
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma viride";3;21
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma viride";1;24
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma viride";2;28
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Serranidae";"Cephalopholis";"Cephalopholis cruentata";1;12
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Serranidae";"Cephalopholis";"Cephalopholis cruentata";1;18
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Serranidae";"Cephalopholis";"Cephalopholis cruentata";1;20
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";3;"Belt transect";"PNL";"Synodontidae";"Synodus";"Synodus foetens";1;23
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Acanthuridae";"Acanthurus";"Acanthurus coeruleus";1;7
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Acanthuridae";"Acanthurus";"Acanthurus coeruleus";1;12
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Acanthuridae";"Acanthurus";"Acanthurus coeruleus";1;16
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Acanthuridae";"Acanthurus";"Acanthurus coeruleus";3;26
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Carangidae";"Caranx";"Caranx ruber";1;19
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Chaetodontidae";"Chaetodon";"Chaetodon capistratus";3;10
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Chaetodontidae";"Chaetodon";"Chaetodon capistratus";2;12
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Chaetodontidae";"Chaetodon";"Chaetodon striatus";1;12
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Haemulidae";"Haemulon";"Haemulon flavolineatum";1;15
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Haemulidae";"Haemulon";"Haemulon flavolineatum";1;18
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Holocentridae";"Holocentrus";"Holocentrus adscensionis";1;14
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Holocentridae";"Holocentrus";"Holocentrus adscensionis";1;21
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Holocentridae";"Holocentrus";"Holocentrus adscensionis";1;22
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Holocentridae";"Myripristis";"Myripristis jacobus";1;14
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Labridae";"Halichoeres";"Halichoeres garnoti";2;8
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Labridae";"Halichoeres";"Halichoeres garnoti";1;10
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Labridae";"Halichoeres";"Halichoeres maculipinna";1;10
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Mullidae";"Mulloidichthys";"Mulloidichthys martinicus";3;14
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Mullidae";"Mulloidichthys";"Mulloidichthys martinicus";2;16
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Ostraciidae";"Lactophrys";"Lactophrys triqueter";1;13
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus iseri";1;16
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus iseri";1;18
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";2;10
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";1;12
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";1;14
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";15;15
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";1;16
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";3;18
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";1;19
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus taeniopterus";2;20
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus vetula";1;8
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus vetula";1;11
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus vetula";1;12
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus vetula";1;13
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus vetula";1;15
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus vetula";2;17
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus vetula";2;22
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus vetula";1;23
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus vetula";1;30
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Scarus";"Scarus vetula";1;36
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma aurofrenatum";1;10
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma aurofrenatum";1;12
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma aurofrenatum";1;14
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma aurofrenatum";2;15
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma aurofrenatum";1;18
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma aurofrenatum";1;19
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma viride";1;8
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma viride";1;12
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma viride";1;19
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma viride";1;21
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma viride";1;25
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Sparisoma";"Sparisoma viride";1;40
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Scaridae";"Sparisoma";NA;1;19
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Serranidae";"Cephalopholis";"Cephalopholis cruentata";1;11
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Serranidae";"Cephalopholis";"Cephalopholis cruentata";1;12
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Serranidae";"Cephalopholis";"Cephalopholis cruentata";1;15
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Serranidae";"Cephalopholis";"Cephalopholis cruentata";1;25
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";4;"Belt transect";"PNL";"Serranidae";"Hypoplectrus";"Hypoplectrus puella";1;15
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";5;"Belt transect";"PNL";"Acanthuridae";"Acanthurus";"Acanthurus chirurgus";1;14
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";5;"Belt transect";"PNL";"Acanthuridae";"Acanthurus";"Acanthurus chirurgus";1;18
"DATA1";"Caribbean";"Venezuela";NA;"Chichiriviche";"Cayo Muerto";NA;10,926982;-68,258696;12;2017;"2017-08-03";5;"Belt transect";"PNL";"Acanthuridae";"Acanthurus";"Acanthurus coeruleus";1;10
